0.6432115156,1.1256,0.5011130931,-0.4292538775,HMN
0.7436110191,0.724,-0.4829189739,-1.3505211485,HMST
-0.3878133299,0.7854,0.178257314,0.8305701456,HOLX
-1.6095695661,2.3725,0.8888900655,-0.980372123,HOME
1.3366875512,1.2216,-0.3481068845,-1.5964132035,HONE
1.1589630986,1.2503,0.3168732712,0.0241820506,HOPE
1.1431269535,1.3462,0.2999680839,0.6239045888,HP
-0.1530066247,1.6493,-0.9546312631,1.5501118021,HPE
-0.0408359114,0.9791,-0.8888900655,0.4263098234,HPP
-0.197229165,1.3004,-0.8496883228,1.3640188625,HPQ
-0.3268824623,1.1053,-0.7785798985,0.4204327519,HPT
1.0394650792,1.5648,1.2622479135,-0.1076729959,HQY
-1.3105469928,0.6513,-0.7749472223,0.172800625,HR
-0.6432115156,0.7998,-1.1053114651,0.2971589984,HRC
0.6600385379,1.6648,0.9546312631,-0.5883906734,HRI
1.6401345279,0.676,0.9253775343,-1.786891764,HSKA
-0.9000790654,0.6632,-1.1937313698,1.2682295983,HSY
0.1612729933,1.2143,0.6940128198,-1.0760913854,HT
-0.0571855432,0.9134,-0.9090115077,-0.7462443386,HTGC
1.1696840937,1.3109,0.1211945036,-0.0134335673,HTH
0.0054433022,1.0819,-0.3710357125,-0.4204327519,HUBG
0.2841047903,0.7372,0.569330558,1.4060816089,HUM
0.7222494089,1.2013,0.4351531965,-2.1560145444,HWKN
-1.164306868,1.2726,0.6535563997,-0.0268695595,HZNP
-0.871870471,1.6028,0.7677123587,-1.7241925006,HZO
0.6465622301,1.0694,-0.7569347413,0.4980693605,IAC
0.6942689296,1.1959,-0.123901387,0.2083687555,IBKC
0.0244971888,1.3318,-0.6436097747,1.0477623254,IBKR
-2.2094348646,1.247,1.2047603779,0.0752968047,ICPT
-0.1612729933,0.7347,-1.2504181491,0.263625385,IDA
0.5872984867,1.5834,-0.3253596423,0.0968700646,IDTI
-0.7985721442,1.0383,-1.2864527415,0.5947914985,IEX
-1.5435692248,0.7526,0.5724927294,0.7569347413,IFF
-0.1667899995,1.3539,0.6141425776,-1.3777697652,IIIN
-0.393688443,1.1417,-0.5102723593,-0.1809876401,ILG
1.0073026444,1.1834,0.1619024967,-0.9847256652,IMKTA
-1.650671619,1.5281,1.3572390965,-0.5380130198,IMPV
0.5905354824,0.9802,-0.2056239433,0.0214947164,INCR
1.2488323902,1.1088,0.5504750734,1.2803310712,INCY
0.2643231223,0.8862,-1.1667751647,-0.5851992946,INGN
0.2083419257,1.1774,-0.6173900369,-0.6109015821,INN
-2.2418223586,0.867,1.7737856862,-0.4410676988,INOV
-0.172312087,1.4391,0.9419952542,-0.958877266,INSM
0,5.51,-0.8420041371,-2.1293398605,INSW
-2.2767475888,1.0147,1.8426475059,-1.2047603779,INSY
